1 May 2025,08:05:00.000,7.94,7.94
1 May 2025,08:06:00.000,18.57,18.57
1 May 2025,08:07:00.000,17.23,17.23
1 May 2025,08:08:00.000,17.23,17.23
1 May 2025,08:09:00.000,17.23,17.23
1 May 2025,08:10:00.000,18.54,18.54
1 May 2025,08:11:00.000,17.28,17.28
1 May 2025,08:12:00.000,24.14,24.14
1 May 2025,08:13:00.000,31.02,31.02
1 May 2025,08:14:00.000,41.94,41.94
1 May 2025,08:15:00.000,44.86,44.86
1 May 2025,08:16:00.000,32.31,32.31
1 May 2025,08:17:00.000,20.3,20.3
1 May 2025,08:18:00.000,4.14,4.14